Forward Packets	Forward Bytes	Delta Forward Packets	Delta Forward Bytes	Forward Instantaneous Packets per Second	Forward Average Packets per second	Forward Instantaneous Bytes per Second	Forward Average Bytes per second	Reverse Packets	Reverse Bytes	Delta Reverse Packets	Delta Reverse Bytes	DeltaReverse Instantaneous Packets per Second	Reverse Average Packets per second	Reverse Instantaneous Bytes per Second	Reverse Average Bytes per second	Traffic Type
55	3732	0	0	0.0	0.9016393442622951	0.0	61.18032786885246	88	11833	1	349	1.0	1.4666666666666666	349.0	197.21666666666667	dns
55	3732	0	0	0.0	0.9016393442622951	0.0	61.18032786885246	88	11833	0	0	0.0	1.4426229508196722	0.0	193.98360655737704	dns
55	3732	0	0	0.0	0.8870967741935484	0.0	60.193548387096776	88	11833	0	0	0.0	1.4426229508196722	0.0	193.98360655737704	dns
55	3732	0	0	0.0	0.8870967741935484	0.0	60.193548387096776	89	12135	1	302	1.0	1.435483870967742	302.0	195.7258064516129	dns
55	3732	0	0	0.0	0.873015873015873	0.0	59.23809523809524	89	12135	1	302	1.0	1.435483870967742	302.0	195.7258064516129	dns
55	3732	0	0	0.0	0.873015873015873	0.0	59.23809523809524	89	12135	0	0	0.0	1.4126984126984128	0.0	192.61904761904762	dns
55	3732	0	0	0.0	0.859375	0.0	58.3125	89	12135	0	0	0.0	1.4126984126984128	0.0	192.61904761904762	dns
55	3732	0	0	0.0	0.859375	0.0	58.3125	90	12291	1	156	1.0	1.40625	156.0	192.046875	dns
55	3732	0	0	0.0	0.8461538461538461	0.0	57.41538461538462	90	12291	1	156	1.0	1.40625	156.0	192.046875	dns
55	3732	0	0	0.0	0.8461538461538461	0.0	57.41538461538462	91	12454	1	163	1.0	1.4	163.0	191.6	dns
55	3732	0	0	0.0	0.8333333333333334	0.0	56.54545454545455	91	12454	1	163	1.0	1.4	163.0	191.6	dns
55	3732	0	0	0.0	0.8333333333333334	0.0	56.54545454545455	91	12454	0	0	0.0	1.378787878787879	0.0	188.6969696969697	dns
55	3732	0	0	0.0	0.8208955223880597	0.0	55.701492537313435	91	12454	0	0	0.0	1.378787878787879	0.0	188.6969696969697	dns
55	3732	0	0	0.0	0.8208955223880597	0.0	55.701492537313435	92	12665	1	211	1.0	1.373134328358209	211.0	189.02985074626866	dns
55	3732	0	0	0.0	0.8088235294117647	0.0	54.88235294117647	92	12665	1	211	1.0	1.373134328358209	211.0	189.02985074626866	dns
55	3732	0	0	0.0	0.8088235294117647	0.0	54.88235294117647	92	12665	0	0	0.0	1.3529411764705883	0.0	186.25	dns
56	3798	1	66	1.0	0.8115942028985508	66.0	55.04347826086956	92	12665	0	0	0.0	1.3529411764705883	0.0	186.25	dns
56	3798	1	66	1.0	0.8115942028985508	66.0	55.04347826086956	93	12736	1	71	1.0	1.3478260869565217	71.0	184.57971014492753	dns
64	4348	8	550	8.0	0.9142857142857143	550.0	62.114285714285714	93	12736	1	71	1.0	1.3478260869565217	71.0	184.57971014492753	dns
64	4348	8	550	8.0	0.9142857142857143	550.0	62.114285714285714	104	13709	11	973	11.0	1.4857142857142858	973.0	195.84285714285716	dns
64	4348	0	0	0.0	0.9014084507042254	0.0	61.23943661971831	104	13709	11	973	11.0	1.4857142857142858	973.0	195.84285714285716	dns
64	4348	0	0	0.0	0.9014084507042254	0.0	61.23943661971831	104	13709	0	0	0.0	1.4647887323943662	0.0	193.08450704225353	dns
64	4348	0	0	0.0	0.8888888888888888	0.0	60.388888888888886	104	13709	0	0	0.0	1.4647887323943662	0.0	193.08450704225353	dns
64	4348	0	0	0.0	0.8888888888888888	0.0	60.388888888888886	105	13854	1	145	1.0	1.4583333333333333	145.0	192.41666666666666	dns
64	4348	0	0	0.0	0.8767123287671232	0.0	59.56164383561644	105	13854	1	145	1.0	1.4583333333333333	145.0	192.41666666666666	dns
64	4348	0	0	0.0	0.8767123287671232	0.0	59.56164383561644	105	13854	0	0	0.0	1.4383561643835616	0.0	189.78082191780823	dns
64	4348	0	0	0.0	0.8648648648648649	0.0	58.75675675675676	105	13854	0	0	0.0	1.4383561643835616	0.0	189.78082191780823	dns
64	4348	0	0	0.0	0.8648648648648649	0.0	58.75675675675676	106	14014	1	160	1.0	1.4324324324324325	160.0	189.3783783783784	dns
64	4348	0	0	0.0	0.8533333333333334	0.0	57.973333333333336	106	14014	1	160	1.0	1.4324324324324325	160.0	189.3783783783784	dns
64	4348	0	0	0.0	0.8533333333333334	0.0	57.973333333333336	107	14366	1	352	1.0	1.4266666666666667	352.0	191.54666666666665	dns
64	4348	0	0	0.0	0.8421052631578947	0.0	57.21052631578947	107	14366	1	352	1.0	1.4266666666666667	352.0	191.54666666666665	dns
64	4348	0	0	0.0	0.8421052631578947	0.0	57.21052631578947	107	14366	0	0	0.0	1.4078947368421053	0.0	189.02631578947367	dns
